State_Name,District_Name,Crop_Year,Season,Crop,Area,Unit,Value,Domain,Unit,Value,average_rain_fall_mm_per_year,hg/ha_yield,pesticides_tonnes,avg_temp,humidity,ph
Karnataka,UTTAR KANNAD,2009,Summer     ,Maize,180,hg/ha,187500,Pesticides Use,tonnes of active ingredients,23.53,1834,25198,118930.56,26.63,60.39523266,6.42321105
Karnataka,UTTAR KANNAD,2009,Summer     ,Rice,2061,hg/ha,179200,Pesticides Use,tonnes of active ingredients,48.27,1834,25198,118930.56,24.78,52.26994674,6.869720196
Karnataka,UTTAR KANNAD,2009,Summer     ,Sunflower,1,hg/ha,191918,Pesticides Use,tonnes of active ingredients,44.18,1834,25198,118930.56,26.08,50.40609436,6.973839707
Karnataka,UTTAR KANNAD,2009,Whole Year ,Arecanut,16078,hg/ha,198640,Pesticides Use,tonnes of active ingredients,23.66,1834,17768,118930.56,22.35,63.65861483,7.184801627
Karnataka,UTTAR KANNAD,2009,Whole Year ,Banana,2236,hg/ha,199981,Pesticides Use,tonnes of active ingredients,29.78,641,17768,118930.56,20.71,51.11044023,6.351823783
Karnataka,UTTAR KANNAD,2009,Whole Year ,Black pepper,400,hg/ha,200668,Pesticides Use,tonnes of active ingredients,12.05,641,17768,118930.56,18.2,69.35161206,6.392048018
Karnataka,UTTAR KANNAD,2009,Whole Year ,Cardamom,579,hg/ha,201355,Pesticides Use,tonnes of active ingredients,10.02,641,17768,118930.56,18.2,55.55164819,6.119892347
Karnataka,UTTAR KANNAD,2009,Whole Year ,Cashewnut,2958,hg/ha,202043,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,28.76,52.50987966,6.910823945
Karnataka,UTTAR KANNAD,2009,Whole Year ,Coconut ,7581,hg/ha,202730,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,20.71,57.27927475,6.501157208
Karnataka,UTTAR KANNAD,2009,Whole Year ,Cotton(lint),2783,hg/ha,203417,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,27.54,51.93952357,7.027585559
Karnataka,UTTAR KANNAD,2009,Whole Year ,Dry ginger,277,hg/ha,204104,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,18.49,55.99375012,7.13411409
Karnataka,UTTAR KANNAD,2009,Whole Year ,Sannhamp,17,hg/ha,18842,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,26.63,62.26244581,6.647765997
Karnataka,UTTAR KANNAD,2009,Whole Year ,Sugarcane,1256,hg/ha,25112,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,24.78,68.00096043,6.703270635
Karnataka,UTTAR KANNAD,2009,Whole Year ,Sweet potato,27,hg/ha,18830,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,26.08,52.95261751,7.493191968
Karnataka,UTTAR KANNAD,2009,Whole Year ,Tobacco,5,hg/ha,17887,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,22.35,60.5160021,6.724688503
Karnataka,UTTAR KANNAD,2009,Whole Year ,Turmeric,3,hg/ha,18667,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,20.71,57.53161469,6.043485685
Karnataka,UTTAR KANNAD,2010,Kharif     ,Arhar/Tur,39,hg/ha,20750,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,18.2,57.72920846,7.101661011
Karnataka,UTTAR KANNAD,2010,Kharif     ,Cotton(lint),2986,hg/ha,23256,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,18.2,60.49244602,7.466900683
Karnataka,UTTAR KANNAD,2010,Kharif     ,Groundnut,356,hg/ha,23754,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,28.76,51.29043632,6.877799264
Karnataka,UTTAR KANNAD,2010,Kharif     ,Horse-gram,15,hg/ha,24027,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,20.71,62.65692638,6.410992833
Karnataka,UTTAR KANNAD,2010,Kharif     ,Jowar,19,hg/ha,24242,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,27.54,66.76090123,7.393825704
Karnataka,UTTAR KANNAD,2010,Kharif     ,Maize,4143,hg/ha,23333,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,18.49,66.99765375,7.482414225
Karnataka,UTTAR KANNAD,2010,Kharif     ,Other Kharif pulses,9,hg/ha,27276,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,26.63,52.89368299,6.081172981
Karnataka,UTTAR KANNAD,2010,Kharif     ,Ragi,8,hg/ha,26316,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,24.78,68.49299897,6.516312148
Karnataka,UTTAR KANNAD,2010,Kharif     ,Rice,75425,hg/ha,26144,Pesticides Use,tonnes of active ingredients,994,641,23533,118930.56,26.08,55.27564977,6.043330951
Karnataka,UTTAR KANNAD,2010,Kharif     ,Sesamum,4,hg/ha,26144,Pesticides Use,tonnes of active ingredients,994,641,103928,118930.56,22.35,52.13864034,6.959404135
Karnataka,UTTAR KANNAD,2010,Rabi       ,Cowpea(Lobia),334,hg/ha,26144,Pesticides Use,tonnes of active ingredients,994,641,103928,118930.56,20.71,51.29142534,7.238109556
Karnataka,UTTAR KANNAD,2010,Rabi       ,Dry chillies,7,hg/ha,26144,Pesticides Use,tonnes of active ingredients,994,641,103928,118930.56,18.2,64.72543073,7.234258375
Karnataka,UTTAR KANNAD,2010,Rabi       ,Gram,10,hg/ha,26144,Pesticides Use,tonnes of active ingredients,994,641,103928,118930.56,18.2,51.59100753,6.691541233
Karnataka,UTTAR KANNAD,2010,Rabi       ,Groundnut,2588,hg/ha,26144,Pesticides Use,tonnes of active ingredients,994,641,103928,118930.56,28.76,67.09608099,6.809593554
Karnataka,UTTAR KANNAD,2010,Rabi       ,Horse-gram,175,hg/ha,25000,Pesticides Use,tonnes of active ingredients,994,641,103928,118930.56,20.71,60.76645256,6.485761419
Karnataka,UTTAR KANNAD,2010,Rabi       ,Jowar,2,hg/ha,25000,Pesticides Use,tonnes of active ingredients,2513,641,103928,118930.56,27.54,58.45742907,6.784460602
Karnataka,UTTAR KANNAD,2010,Rabi       ,Maize,212,hg/ha,25000,Pesticides Use,tonnes of active ingredients,2683.37,641,103928,118930.56,18.49,53.00366334,7.167092586
Karnataka,UTTAR KANNAD,2010,Rabi       ,Moong(Green Gram),713,hg/ha,25000,Pesticides Use,tonnes of active ingredients,2853.74,641,103928,118930.56,26.63,54.30329632,6.73410539
Karnataka,UTTAR KANNAD,2010,Rabi       ,Onion,73,hg/ha,27273,Pesticides Use,tonnes of active ingredients,3024.11,641,103928,118930.56,24.78,64.10651528,6.779984384
Karnataka,UTTAR KANNAD,2010,Rabi       ,Other  Rabi pulses,134,hg/ha,25000,Pesticides Use,tonnes of active ingredients,3194.48,661,103928,118930.56,26.08,55.83288958,7.277422738
Karnataka,UTTAR KANNAD,2010,Rabi       ,Ragi,4,hg/ha,25610,Pesticides Use,tonnes of active ingredients,3364.86,661,16111,118930.56,22.35,56.7685316,7.21270048
Karnataka,UTTAR KANNAD,2010,Rabi       ,Rice,2036,hg/ha,25610,Pesticides Use,tonnes of active ingredients,3535.23,661,16111,118930.56,20.71,65.64381357,7.487266991
Karnataka,UTTAR KANNAD,2010,Rabi       ,Sunflower,215,hg/ha,26190,Pesticides Use,tonnes of active ingredients,3705.6,661,16111,118930.56,18.2,66.02411187,7.231166546
Karnataka,UTTAR KANNAD,2010,Rabi       ,Urad,566,hg/ha,26190,Pesticides Use,tonnes of active ingredients,3875.97,661,16111,118930.56,18.2,62.1445102,6.559817161
Karnataka,UTTAR KANNAD,2010,Summer     ,Maize,134,hg/ha,26744,Pesticides Use,tonnes of active ingredients,4046.34,661,16111,118930.56,28.76,62.26594559,6.979590627
Karnataka,UTTAR KANNAD,2010,Summer     ,Rice,1558,hg/ha,26250,Pesticides Use,tonnes of active ingredients,4216.71,661,16111,118930.56,20.71,63.55324262,6.779230041
Karnataka,UTTAR KANNAD,2010,Whole Year ,Arecanut,16634,hg/ha,25714,Pesticides Use,tonnes of active ingredients,4372.61,661,16111,118930.56,27.54,61.03273481,6.217974349
Karnataka,UTTAR KANNAD,2010,Whole Year ,Banana,2316,hg/ha,26667,Pesticides Use,tonnes of active ingredients,4528.51,661,16111,118930.56,18.49,54.36976075,7.205078785
Karnataka,UTTAR KANNAD,2010,Whole Year ,Black pepper,408,hg/ha,26000,Pesticides Use,tonnes of active ingredients,4684.4,661,16111,118930.56,26.63,54.28617819,6.854011265
Karnataka,UTTAR KANNAD,2010,Whole Year ,Cardamom,536,hg/ha,27500,Pesticides Use,tonnes of active ingredients,4840.3,661,16111,118930.56,24.78,52.24226285,6.246872394
Karnataka,UTTAR KANNAD,2010,Whole Year ,Cashewnut,2996,hg/ha,26667,Pesticides Use,tonnes of active ingredients,4996.2,661,16111,118930.56,26.08,55.7497332,6.911066044
Karnataka,UTTAR KANNAD,2010,Whole Year ,Coconut ,7690,hg/ha,26000,Pesticides Use,tonnes of active ingredients,5412.5,661,91823,118930.56,22.35,61.26002598,6.777417989
Karnataka,UTTAR KANNAD,2010,Whole Year ,Dry ginger,204,hg/ha,26000,Pesticides Use,tonnes of active ingredients,5412.5,661,91823,118930.56,20.71,55.51673151,6.273741983
Karnataka,UTTAR KANNAD,2010,Whole Year ,Sannhamp,33,hg/ha,26000,Pesticides Use,tonnes of active ingredients,5412.5,661,91823,118930.56,18.2,50.56339727,6.906124587
Karnataka,UTTAR KANNAD,2010,Whole Year ,Sugarcane,1290,hg/ha,26087,Pesticides Use,tonnes of active ingredients,5412.5,661,91823,118930.56,18.2,57.93250202,7.162802357
Karnataka,UTTAR KANNAD,2010,Whole Year ,Sweet potato,34,hg/ha,26042,Pesticides Use,tonnes of active ingredients,384,661,91823,118930.56,28.76,54.41094079,6.955787351
Karnataka,UTTAR KANNAD,2010,Whole Year ,Turmeric,1,hg/ha,26265,Pesticides Use,tonnes of active ingredients,384,661,91823,118930.56,20.71,61.10935084,6.971963169
Karnataka,UTTAR KANNAD,2011,Kharif     ,Arhar/Tur,30,hg/ha,26300,Pesticides Use,tonnes of active ingredients,384,661,91823,118930.56,27.54,67.37768353,6.840927967
Karnataka,UTTAR KANNAD,2011,Kharif     ,Cotton(lint),3208,hg/ha,26596,Pesticides Use,tonnes of active ingredients,357.55,661,91823,118930.56,18.49,68.66257977,6.536676653
Karnataka,UTTAR KANNAD,2011,Kharif     ,Groundnut,266,hg/ha,27368,Pesticides Use,tonnes of active ingredients,547.3,661,91823,118930.56,26.63,53.57285558,6.089443603
Karnataka,UTTAR KANNAD,2011,Kharif     ,Horse-gram,13,hg/ha,27000,Pesticides Use,tonnes of active ingredients,435.31,661,91823,118930.56,24.78,52.25738495,7.456460375
Karnataka,UTTAR KANNAD,2011,Kharif     ,Jowar,3,hg/ha,26667,Pesticides Use,tonnes of active ingredients,411.33,661,91823,118930.56,26.08,57.1621814,6.759211911
Karnataka,UTTAR KANNAD,2011,Kharif     ,Maize,3633,hg/ha,27404,Pesticides Use,tonnes of active ingredients,437.23,661,132795,127585,21.59,58.50650238,7.460174812
Karnataka,UTTAR KANNAD,2011,Kharif     ,Ragi,6,hg/ha,28247,Pesticides Use,tonnes of active ingredients,450.71,661,132795,127585,20.04,57.88370456,6.652642579
Karnataka,UTTAR KANNAD,2011,Kharif     ,Rice,72590,hg/ha,28794,Pesticides Use,tonnes of active ingredients,470.87,661,132795,127585,17.66,55.18792166,6.026287448
Karnataka,UTTAR KANNAD,2011,Kharif     ,Sesamum,2,hg/ha,29838,Pesticides Use,tonnes of active ingredients,491.03,661,132795,127585,17.66,59.68849145,6.074190142
Karnataka,UTTAR KANNAD,2011,Rabi       ,Cowpea(Lobia),219,hg/ha,32000,Pesticides Use,tonnes of active ingredients,282.02,661,132795,127585,27.64,69.94807345,7.045543056
Karnataka,UTTAR KANNAD,2011,Rabi       ,Dry chillies,6,hg/ha,28333,Pesticides Use,tonnes of active ingredients,328,661,132795,127585,20.04,53.83876189,6.993236001
Karnataka,UTTAR KANNAD,2011,Rabi       ,Gram,4,hg/ha,27000,Pesticides Use,tonnes of active ingredients,373.99,661,132795,127585,26.66,63.37479229,6.726528895
Karnataka,UTTAR KANNAD,2011,Rabi       ,Groundnut,2312,hg/ha,27422,Pesticides Use,tonnes of active ingredients,419.97,661,132795,127585,18.39,64.47858698,6.937352845
Karnataka,UTTAR KANNAD,2011,Rabi       ,Horse-gram,322,hg/ha,28489,Pesticides Use,tonnes of active ingredients,465.95,788,132795,127585,25.88,62.67087838,7.27905689
Karnataka,UTTAR KANNAD,2011,Rabi       ,Maize,214,hg/ha,75840,Pesticides Use,tonnes of active ingredients,511.93,788,132795,127585,24.01,67.96910852,7.079850922
Karnataka,UTTAR KANNAD,2011,Rabi       ,Moong(Green Gram),933,hg/ha,102916,Pesticides Use,tonnes of active ingredients,557.92,788,132795,127585,25.32,52.31098539,6.136286518
Karnataka,UTTAR KANNAD,2011,Rabi       ,Onion,56,hg/ha,74836,Pesticides Use,tonnes of active ingredients,603.9,788,27765,127585,21.59,64.57578034,6.505203696
Karnataka,UTTAR KANNAD,2011,Rabi       ,Other  Rabi pulses,121,hg/ha,66225,Pesticides Use,tonnes of active ingredients,649.88,788,27765,127585,20.04,54.15319242,7.042089492
Karnataka,UTTAR KANNAD,2011,Rabi       ,Ragi,4,hg/ha,65000,Pesticides Use,tonnes of active ingredients,695.86,788,27765,127585,17.66,68.4233391,6.348337519
Karnataka,UTTAR KANNAD,2011,Rabi       ,Rice,1869,hg/ha,67810,Pesticides Use,tonnes of active ingredients,741.85,788,27765,127585,17.66,52.26311691,7.432322234
Karnataka,UTTAR KANNAD,2011,Rabi       ,Sunflower,167,hg/ha,77778,Pesticides Use,tonnes of active ingredients,787.83,788,27765,127585,27.64,67.06230539,6.787658922
Karnataka,UTTAR KANNAD,2011,Rabi       ,Urad,515,hg/ha,75949,Pesticides Use,tonnes of active ingredients,722.53,788,27765,127585,20.04,68.44030686,6.743417121
Karnataka,UTTAR KANNAD,2011,Summer     ,Jowar,2,hg/ha,93358,Pesticides Use,tonnes of active ingredients,609.79,788,27765,127585,26.66,68.48030408,7.00733163
Karnataka,UTTAR KANNAD,2011,Summer     ,Maize,367,hg/ha,100779,Pesticides Use,tonnes of active ingredients,609.79,788,27765,127585,18.39,58.84880599,7.303033217
Karnataka,UTTAR KANNAD,2011,Summer     ,Rice,1289,hg/ha,100775,Pesticides Use,tonnes of active ingredients,609.79,788,27765,127585,25.88,69.71184111,6.861235184
Karnataka,UTTAR KANNAD,2011,Summer     ,Sunflower,4,hg/ha,100858,Pesticides Use,tonnes of active ingredients,1508.55,788,27765,127585,24.01,50.50148528,7.131435858
Karnataka,UTTAR KANNAD,2011,Whole Year ,Arecanut,17075,hg/ha,100918,Pesticides Use,tonnes of active ingredients,2763.66,788,27765,127585,25.32,56.46829641,7.288211994
Karnataka,UTTAR KANNAD,2011,Whole Year ,Banana,2375,hg/ha,101040,Pesticides Use,tonnes of active ingredients,2526.13,788,164604,127585,21.59,50.66687215,6.983732393
Karnataka,UTTAR KANNAD,2011,Whole Year ,Black pepper,431,hg/ha,100771,Pesticides Use,tonnes of active ingredients,2177.14,788,164604,127585,20.04,58.52534263,6.172090205
Karnataka,UTTAR KANNAD,2011,Whole Year ,Cardamom,533,hg/ha,100842,Pesticides Use,tonnes of active ingredients,2123.71,788,164604,127585,17.66,57.56695719,6.35118177
Karnataka,UTTAR KANNAD,2011,Whole Year ,Cashewnut,3026,hg/ha,100788,Pesticides Use,tonnes of active ingredients,2049.09,788,164604,127585,17.66,62.0183627,6.908671379
Karnataka,UTTAR KANNAD,2011,Whole Year ,Coconut ,7713,hg/ha,100788,Pesticides Use,tonnes of active ingredients,2155.38,788,164604,127585,27.64,52.97841162,6.766184468
Karnataka,UTTAR KANNAD,2011,Whole Year ,Dry ginger,560,hg/ha,72993,Pesticides Use,tonnes of active ingredients,2142.71,788,164604,127585,20.04,65.44340921,6.392791654
Karnataka,UTTAR KANNAD,2011,Whole Year ,Sugarcane,2744,hg/ha,134622,Pesticides Use,tonnes of active ingredients,1985.74,788,164604,127585,26.66,55.196224,6.348316257
Karnataka,UTTAR KANNAD,2011,Whole Year ,Sweet potato,27,hg/ha,134529,Pesticides Use,tonnes of active ingredients,2163.49,788,164604,127585,18.39,62.88179198,6.123796057
Karnataka,UTTAR KANNAD,2011,Whole Year ,Turmeric,6,hg/ha,129825,Pesticides Use,tonnes of active ingredients,1912.28,788,164604,127585,25.88,57.04151119,7.428523634
Karnataka,UTTAR KANNAD,2012,Kharif     ,Arhar/Tur,34,hg/ha,130303,Pesticides Use,tonnes of active ingredients,1696.51,788,164604,127585,24.01,50.04557009,6.020947179
Karnataka,UTTAR KANNAD,2012,Kharif     ,Cotton(lint),2597,hg/ha,83991,Pesticides Use,tonnes of active ingredients,1797.78,788,164604,127585,25.32,53.74144743,6.334610249
Karnataka,UTTAR KANNAD,2012,Kharif     ,Groundnut,182,hg/ha,83984,Pesticides Use,tonnes of active ingredients,1797.78,788,30708,127585,21.59,66.4132686,6.78006386
Karnataka,UTTAR KANNAD,2012,Kharif     ,Horse-gram,9,hg/ha,83985,Pesticides Use,tonnes of active ingredients,10.29,788,30708,127585,20.04,56.63636248,6.086922359
Karnataka,UTTAR KANNAD,2012,Kharif     ,Jowar,5,hg/ha,83991,Pesticides Use,tonnes of active ingredients,9.06,788,30708,127585,17.66,67.22512329,6.362607851
Karnataka,UTTAR KANNAD,2012,Kharif     ,Maize,3974,hg/ha,82600,Pesticides Use,tonnes of active ingredients,8.63,788,30708,127585,17.66,52.12739421,6.758792552
Karnataka,UTTAR KANNAD,2012,Kharif     ,Ragi,12,hg/ha,81839,Pesticides Use,tonnes of active ingredients,30.77,788,30708,127585,27.64,60.39647474,6.779832611
Karnataka,UTTAR KANNAD,2012,Kharif     ,Rice,71506,hg/ha,84000,Pesticides Use,tonnes of active ingredients,32.85,788,30708,127585,20.04,60.76645256,6.485761419
Karnataka,UTTAR KANNAD,2012,Kharif     ,Soyabean,4,hg/ha,80166,Pesticides Use,tonnes of active ingredients,35.69,2391,30708,127585,26.66,58.45742907,6.784460602
Karnataka,UTTAR KANNAD,2012,Rabi       ,Cowpea(Lobia),100,hg/ha,83993,Pesticides Use,tonnes of active ingredients,34.73,2391,30708,127585,18.39,53.00366334,7.167092586
Karnataka,UTTAR KANNAD,2012,Rabi       ,Dry chillies,6,hg/ha,80393,Pesticides Use,tonnes of active ingredients,24.31,2391,30708,127585,25.88,54.30329632,6.73410539
Karnataka,UTTAR KANNAD,2012,Rabi       ,Gram,4,hg/ha,84987,Pesticides Use,tonnes of active ingredients,18.75,2391,30708,127585,24.01,64.10651528,6.779984384
Karnataka,UTTAR KANNAD,2012,Rabi       ,Groundnut,1548,hg/ha,79615,Pesticides Use,tonnes of active ingredients,18.75,2391,30708,127585,25.32,55.83288958,7.277422738
Karnataka,UTTAR KANNAD,2012,Rabi       ,Horse-gram,297,hg/ha,84718,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,21.59,56.7685316,7.21270048
Karnataka,UTTAR KANNAD,2012,Rabi       ,Jowar,3,hg/ha,120000,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,20.04,65.64381357,7.487266991
Karnataka,UTTAR KANNAD,2012,Rabi       ,Maize,238,hg/ha,140000,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,17.66,66.02411187,7.231166546
Karnataka,UTTAR KANNAD,2012,Rabi       ,Moong(Green Gram),654,hg/ha,159091,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,17.66,62.1445102,6.559817161
Karnataka,UTTAR KANNAD,2012,Rabi       ,Onion,54,hg/ha,158824,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,27.64,62.26594559,6.979590627
Karnataka,UTTAR KANNAD,2012,Rabi       ,Other  Rabi pulses,108,hg/ha,157576,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,20.04,63.55324262,6.779230041
Karnataka,UTTAR KANNAD,2012,Rabi       ,Ragi,4,hg/ha,157849,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,26.66,61.03273481,6.217974349
Karnataka,UTTAR KANNAD,2012,Rabi       ,Rice,1567,hg/ha,157229,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,18.39,54.36976075,7.205078785
Karnataka,UTTAR KANNAD,2012,Rabi       ,Sunflower,141,hg/ha,324237,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,25.88,54.28617819,6.854011265
Karnataka,UTTAR KANNAD,2012,Rabi       ,Urad,241,hg/ha,219368,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,24.01,52.24226285,6.246872394
Karnataka,UTTAR KANNAD,2012,Summer     ,Cowpea(Lobia),124,hg/ha,220100,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,25.32,55.7497332,6.911066044
Karnataka,UTTAR KANNAD,2012,Summer     ,Groundnut,674,hg/ha,133500,Pesticides Use,tonnes of active ingredients,18.75,2391,23724,127585,21.59,61.26002598,6.777417989
Karnataka,UTTAR KANNAD,2012,Summer     ,Maize,295,hg/ha,169528,Pesticides Use,tonnes of active ingredients,18.75,2391,23724,127585,20.04,55.51673151,6.273741983
Karnataka,UTTAR KANNAD,2012,Summer     ,Rice,1211,hg/ha,208467,Pesticides Use,tonnes of active ingredients,18.75,2391,23724,127585,17.66,50.56339727,6.906124587
Karnataka,UTTAR KANNAD,2012,Summer     ,Sunflower,9,hg/ha,202301,Pesticides Use,tonnes of active ingredients,18.75,2391,23724,127585,17.66,57.93250202,7.162802357
Karnataka,UTTAR KANNAD,2012,Whole Year ,Arecanut,17746,hg/ha,206214,Pesticides Use,tonnes of active ingredients,18.75,2391,23724,127585,27.64,54.41094079,6.955787351
Karnataka,UTTAR KANNAD,2012,Whole Year ,Black pepper,627,hg/ha,210128,Pesticides Use,tonnes of active ingredients,18.75,2391,23724,127585,20.04,61.10935084,6.971963169
Karnataka,UTTAR KANNAD,2012,Whole Year ,Cardamom,789,hg/ha,214041,Pesticides Use,tonnes of active ingredients,3889.7,2391,23724,127585,26.66,67.37768353,6.840927967
Karnataka,UTTAR KANNAD,2012,Whole Year ,Cashewnut,3190,hg/ha,217954,Pesticides Use,tonnes of active ingredients,4158.5,2391,23724,127585,18.39,68.66257977,6.536676653
Karnataka,UTTAR KANNAD,2012,Whole Year ,Coconut ,7752,hg/ha,221867,Pesticides Use,tonnes of active ingredients,6146.9,2391,23724,127585,25.88,53.57285558,6.089443603
Karnataka,UTTAR KANNAD,2012,Whole Year ,Dry ginger,268,hg/ha,225780,Pesticides Use,tonnes of active ingredients,3905.4,2391,23724,127585,24.01,52.25738495,7.456460375
Karnataka,UTTAR KANNAD,2012,Whole Year ,Sannhamp,59,hg/ha,124876,Pesticides Use,tonnes of active ingredients,3247.2,2391,23724,127585,25.32,57.1621814,6.759211911
